Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
1.4859085,0,0,0,0,0,0,0,0
1.485908563,0,0,0,0,0,0,0,0
1.485908625,0,0,0,0,0,0,0,0
1.485908688,0,0,0,0,0,0,0,0
1.48590875,0,0,0,0,0,0,0,0
1.485908813,0,0,0,0,0,0,0,0
1.485908875,0,0,0,0,0,0,0,0
1.485908938,0,0,0,0,0,0,0,0
1.485909,0,0,0,0,0,0,0,0
1.485909063,0,0,0,0,0,0,0,0
1.485909125,0,0,0,0,0,0,0,0
1.485909188,0,0,0,0,0,0,0,0
1.48590925,0,0,0,0,0,0,0,0
1.485909313,0,0,0,0,0,0,0,0
1.485909375,0,0,0,0,0,0,0,0
1.485909438,0,0,0,0,0,0,0,0
1.4859095,0,0,0,0,0,0,0,0
1.485909563,0,0,0,0,0,0,0,0
1.485909625,0,0,0,0,0,0,0,0
1.485909688,0,0,0,0,0,0,0,0
1.48590975,0,0,0,0,0,0,0,0
1.485909813,0,0,0,0,0,0,0,0
1.485909875,0,0,0,0,0,0,0,0
1.485909938,0,0,0,0,0,0,0,0
1.48591,0,0,0,0,0,0,0,0
1.485910063,0,0,0,0,0,0,0,0
1.485910125,0,0,0,0,0,0,0,0
1.485910188,0,0,0,0,0,0,0,0
1.48591025,0,0,0,0,0,0,0,0
1.485910313,0,0,0,0,0,0,0,0
1.485910375,0,0,0,0,0,0,0,0
1.485910438,0,0,0,0,0,0,0,0
1.4859105,0,0,0,0,0,0,0,0
1.485910563,0,0,0,0,0,0,0,0
1.485910625,0,0,0,0,0,0,0,0
1.485910688,0,0,0,0,0,0,0,0
1.48591075,0,0,0,0,0,0,0,0
1.485910813,0,0,0,0,0,0,0,0
1.485910875,0,0,0,0,0,0,0,0
1.485910938,0,0,0,0,0,0,0,0
1.485911,0,0,0,0,0,0,0,0
1.485911063,0,0,0,0,0,0,0,0
1.485911125,0,0,0,0,0,0,0,0
1.485911188,0,0,0,0,0,0,0,0
1.48591125,0,0,0,0,0,0,0,0
1.485911313,0,0,0,0,0,0,0,0
1.485911375,0,0,0,0,0,0,0,0
1.485911438,0,0,0,0,0,0,0,0
1.4859115,0,0,0,0,0,0,0,0
1.485911563,0,0,0,0,0,0,0,0
1.485911625,0,0,0,0,0,0,0,0
1.485911688,0,0,0,0,0,0,0,0
1.48591175,0,0,0,0,0,0,0,0
1.485911813,0,0,0,0,0,0,0,0
1.485911875,0,0,0,0,0,0,0,0
1.485911938,0,0,0,0,0,0,0,0
1.485912,0,0,0,0,0,0,0,0
1.485912063,0,0,0,0,0,0,0,0
1.485912125,0,0,0,0,0,0,0,0
1.485912188,0,0,0,0,0,0,0,0
1.48591225,0,0,0,0,0,0,0,0
1.485912313,0,0,0,0,0,0,0,0
1.485912375,0,0,0,0,0,0,0,0
1.485912438,0,0,0,0,0,0,0,0
1.4859125,0,0,0,0,0,0,0,0
1.485912563,0,0,0,0,0,0,0,0
1.485912625,0,0,0,0,0,0,0,0
1.485912688,0,0,0,0,0,0,0,0
1.48591275,0,0,0,0,0,0,0,0
1.485912813,0,0,0,0,0,0,0,0
1.485912875,0,0,0,0,0,0,0,0
1.485912938,0,0,0,0,0,0,0,0
1.485913,0,0,0,0,0,0,0,0
1.485913063,0,0,0,0,0,0,0,0
1.485913125,0,0,0,0,0,0,0,0
1.485913188,0,0,0,0,0,0,0,0
1.48591325,0,0,0,0,0,0,0,0
1.485913313,0,0,0,0,0,0,0,0
1.485913375,0,0,0,0,0,0,0,0
1.485913438,0,0,0,0,0,0,0,0
1.4859135,0,0,0,0,0,0,0,0
1.485913563,0,0,0,0,0,0,0,0
1.485913625,0,0,0,0,0,0,0,0
1.485913688,0,0,0,0,0,0,0,0
1.48591375,0,0,0,0,0,0,0,0
1.485913813,0,0,0,0,0,0,0,0
1.485913875,0,0,0,0,0,0,0,0
1.485913938,0,0,0,0,0,0,0,0
1.485914,0,0,0,0,0,0,0,0
1.485914063,0,0,0,0,0,0,0,0
1.485914125,0,0,0,0,0,0,0,0
1.485914188,0,0,0,0,0,0,0,0
1.48591425,0,0,0,0,0,0,0,0
1.485914313,0,0,0,0,0,0,0,0
1.485914375,0,0,0,0,0,0,0,0
1.485914438,0,0,0,0,0,0,0,0
1.4859145,0,0,0,0,0,0,0,0
1.485914563,0,0,0,0,0,0,0,0
1.485914625,0,0,0,0,0,0,0,0
1.485914688,0,0,0,0,0,0,0,0
1.48591475,0,0,0,0,0,0,0,0
1.485914813,0,0,0,0,0,0,0,0
1.485914875,0,0,0,0,0,0,0,0
1.485914938,0,0,0,0,0,0,0,0
